,word,FREQcount,CDcount,FREQlow,CDlow,SUBTLWF,Lg10WF,SUBTLCD,Lg10CD,length
7991,CROW,227,132,156,107,4.45,2.3579,1.57,2.1239,4
7993,DAMP,149,132,141,127,2.92,2.1761,1.57,2.1239,4
8039,DING,307,131,122,65,6.02,2.4886,1.56,2.1206,4
8048,FURY,195,131,135,113,3.82,2.2923,1.56,2.1206,4
8060,RAFT,240,131,224,122,4.71,2.382,1.56,2.1206,4
8065,SIGH,173,131,163,125,3.39,2.2405,1.56,2.1206,4
8070,TEEN,209,131,126,93,4.1,2.3222,1.56,2.1206,4
8074,WOOL,161,131,153,123,3.16,2.2095,1.56,2.1206,4
8082,CUBA,391,130,8,6,7.67,2.5933,1.55,2.1173,4
8085,FLAW,155,130,154,129,3.04,2.1931,1.55,2.1173,4
8086,GALS,166,130,156,126,3.25,2.2227,1.55,2.1173,4
8107,TOAD,290,130,176,112,5.69,2.4639,1.55,2.1173,4
8114,BUNS,193,129,176,120,3.78,2.2878,1.54,2.1139,4
8146,SYNC,168,129,84,73,3.29,2.2279,1.54,2.1139,4
8168,DISK,338,128,332,128,6.63,2.5302,1.53,2.1106,4
8185,KYLE,1229,128,17,6,24.1,3.0899,1.53,2.1106,4
8202,SUNG,178,128,110,97,3.49,2.2529,1.53,2.1106,4
8266,MUTT,202,126,174,116,3.96,2.3075,1.5,2.1038,4
8275,RAGS,161,126,151,119,3.16,2.2095,1.5,2.1038,4
8283,SUBS,153,126,83,62,3,2.1875,1.5,2.1038,4
8299,CLAN,209,125,154,106,4.1,2.3222,1.49,2.1004,4
8302,DENT,180,125,131,112,3.53,2.2577,1.49,2.1004,4
8310,LING,785,125,7,7,15.39,2.8954,1.49,2.1004,4
8319,PROS,156,125,148,120,3.06,2.1959,1.49,2.1004,4
8323,ROAM,173,125,172,124,3.39,2.2405,1.49,2.1004,4
8354,MACK,363,124,28,21,7.12,2.5611,1.48,2.0969,4
8385,FEES,144,123,139,119,2.82,2.1614,1.47,2.0934,4
8394,LIME,168,123,143,109,3.29,2.2279,1.47,2.0934,4
8428,HERR,557,122,6,5,10.92,2.7466,1.45,2.0899,4
8429,IDLE,141,122,129,112,2.76,2.1523,1.45,2.0899,4
8444,PINT,167,122,159,116,3.27,2.2253,1.45,2.0899,4
8458,BASH,167,121,129,107,3.27,2.2253,1.44,2.0864,4
8479,MIST,181,121,144,100,3.55,2.2601,1.44,2.0864,4
8496,VASE,196,121,191,119,3.84,2.2945,1.44,2.0864,4
8522,HOMO,189,120,129,85,3.71,2.2788,1.43,2.0828,4
8523,HOOT,133,120,125,114,2.61,2.1271,1.43,2.0828,4
8533,PADS,161,120,157,117,3.16,2.2095,1.43,2.0828,4
8536,POLO,178,120,101,71,3.49,2.2529,1.43,2.0828,4
8550,WADE,840,120,26,25,16.47,2.9248,1.43,2.0828,4
8553,ARGH,295,119,5,5,5.78,2.4713,1.42,2.0792,4
8593,STAT,143,119,120,101,2.8,2.1584,1.42,2.0792,4
8599,WINK,180,119,136,110,3.53,2.2577,1.42,2.0792,4
8606,CAPS,151,118,144,113,2.96,2.1818,1.41,2.0755,4
8623,GRIN,138,118,128,114,2.71,2.143,1.41,2.0755,4
8648,ARCH,188,117,107,85,3.69,2.2765,1.39,2.0719,4
8673,NOSY,144,117,127,106,2.82,2.1614,1.39,2.0719,4
8701,CORK,146,116,113,90,2.86,2.1673,1.38,2.0682,4
8705,DOTS,156,116,151,113,3.06,2.1959,1.38,2.0682,4
8713,KUNG,268,116,141,70,5.25,2.4298,1.38,2.0682,4
8714,LEON,519,116,5,3,10.18,2.716,1.38,2.0682,4
8718,PAWS,127,116,125,115,2.49,2.1072,1.38,2.0682,4
8725,TEMP,154,116,118,95,3.02,2.1903,1.38,2.0682,4
8758,NADA,130,115,63,54,2.55,2.1173,1.37,2.0645,4
8760,PACT,192,115,185,112,3.76,2.2856,1.37,2.0645,4
8772,SMUG,122,115,116,111,2.39,2.0899,1.37,2.0645,4
8781,CHAN,755,114,2,1,14.8,2.8785,1.36,2.0607,4
8787,CONE,149,114,126,102,2.92,2.1761,1.36,2.0607,4
8799,HULL,215,114,165,96,4.22,2.3345,1.36,2.0607,4
8825,ACHE,127,113,125,111,2.49,2.1072,1.35,2.0569,4
8846,LAPS,167,113,164,111,3.27,2.2253,1.35,2.0569,4
8850,NOAH,455,113,4,4,8.92,2.659,1.35,2.0569,4
8892,PEST,146,112,116,97,2.86,2.1673,1.34,2.0531,4
8893,PLUM,174,112,125,92,3.41,2.243,1.34,2.0531,4
8921,BING,233,111,33,20,4.57,2.3692,1.32,2.0492,4
8927,CURL,120,111,108,100,2.35,2.0828,1.32,2.0492,4
8958,SIRS,194,111,151,87,3.8,2.29,1.32,2.0492,4
8981,DUCT,160,110,143,106,3.14,2.2068,1.31,2.0453,4
8988,FLEA,169,110,133,102,3.31,2.2304,1.31,2.0453,4
9005,PEED,134,110,132,108,2.63,2.1303,1.31,2.0453,4
9008,REEL,166,110,137,100,3.25,2.2227,1.31,2.0453,4
9061,PITS,160,109,143,102,3.14,2.2068,1.3,2.0414,4
9086,CALF,151,108,132,100,2.96,2.1818,1.29,2.0374,4
9098,GRAD,148,108,130,103,2.9,2.1732,1.29,2.0374,4
9104,JOSE,227,108,1,1,4.45,2.3579,1.29,2.0374,4
9109,MONA,390,108,3,3,7.65,2.5922,1.29,2.0374,4
9134,TAME,139,108,129,104,2.73,2.1461,1.29,2.0374,4
9139,VEIL,151,108,146,104,2.96,2.1818,1.29,2.0374,4
9144,ZOOM,181,108,93,73,3.55,2.2601,1.29,2.0374,4
9181,MINI,184,107,92,81,3.61,2.2672,1.28,2.0334,4
9202,SWAN,348,107,106,67,6.82,2.5428,1.28,2.0334,4
9214,COUP,133,106,123,98,2.61,2.1271,1.26,2.0294,4
9222,GRUB,139,106,123,101,2.73,2.1461,1.26,2.0294,4
9251,TACO,158,106,86,65,3.1,2.2014,1.26,2.0294,4
9269,DALE,463,105,13,9,9.08,2.6665,1.25,2.0253,4
9278,FLAP,135,105,112,94,2.65,2.1335,1.25,2.0253,4
9279,GLEN,366,105,21,13,7.18,2.5647,1.25,2.0253,4
9286,JINX,204,105,112,90,4,2.3118,1.25,2.0253,4
9301,SWAT,196,105,21,20,3.84,2.2945,1.25,2.0253,4
9305,VEAL,181,105,138,93,3.55,2.2601,1.25,2.0253,4
9334,LOFT,186,104,180,101,3.65,2.2718,1.24,2.0212,4
9338,MEND,133,104,117,99,2.61,2.1271,1.24,2.0212,4
9341,PENS,129,104,123,98,2.53,2.1139,1.24,2.0212,4
9357,THUG,178,104,113,88,3.49,2.2529,1.24,2.0212,4
9380,GAZE,129,103,110,90,2.53,2.1139,1.23,2.017,4
9417,ABBY,637,102,0,0,12.49,2.8048,1.22,2.0128,4
9420,BOZO,126,102,87,74,2.47,2.1038,1.22,2.0128,4
9431,IDOL,141,102,137,100,2.76,2.1523,1.22,2.0128,4
9479,HATH,252,101,235,99,4.94,2.4031,1.2,2.0086,4
9484,JAWS,133,101,68,59,2.61,2.1271,1.2,2.0086,4
9501,RAMP,147,101,139,98,2.88,2.1703,1.2,2.0086,4
9509,RUST,127,101,112,93,2.49,2.1072,1.2,2.0086,4
9525,BETA,175,100,53,38,3.43,2.2455,1.19,2.0043,4
9566,SIRE,671,100,460,72,13.16,2.8274,1.19,2.0043,4
9575,TROY,636,100,1,1,12.47,2.8041,1.19,2.0043,4
9582,ZACK,1056,100,0,0,20.71,3.0241,1.19,2.0043,4
9613,HORS,116,99,102,87,2.27,2.0682,1.18,2,4
9617,KNOB,125,99,118,95,2.45,2.1004,1.18,2,4
9624,NERD,168,99,144,92,3.29,2.2279,1.18,2,4
9627,ODOR,119,99,119,99,2.33,2.0792,1.18,2,4
9638,RENO,258,99,0,0,5.06,2.4133,1.18,2,4
9647,TABS,108,99,103,97,2.12,2.0374,1.18,2,4
9648,TILT,113,99,78,69,2.22,2.0569,1.18,2,4
9651,TURD,141,99,131,96,2.76,2.1523,1.18,2,4
9654,AHOY,189,98,31,24,3.71,2.2788,1.17,1.9956,4
9659,BUFF,127,98,102,87,2.49,2.1072,1.17,1.9956,4
9678,FRAT,160,98,122,91,3.14,2.2068,1.17,1.9956,4
9686,KENT,418,98,1,1,8.2,2.6222,1.17,1.9956,4
9704,UTAH,250,98,2,2,4.9,2.3997,1.17,1.9956,4
9759,TENS,114,97,92,77,2.24,2.0607,1.16,1.9912,4
9767,WONG,542,97,3,3,10.63,2.7348,1.16,1.9912,4
9785,FORE,135,96,78,60,2.65,2.1335,1.14,1.9868,4
9812,SHAW,512,96,5,4,10.04,2.7101,1.14,1.9868,4
9824,WHIM,119,96,117,96,2.33,2.0792,1.14,1.9868,4
9828,APES,209,95,172,74,4.1,2.3222,1.13,1.9823,4
9845,DADS,111,95,97,85,2.18,2.0492,1.13,1.9823,4
9894,STEM,114,95,112,93,2.24,2.0607,1.13,1.9823,4
9909,BLUR,109,94,101,87,2.14,2.0414,1.12,1.9777,4
9912,BRED,125,94,116,92,2.45,2.1004,1.12,1.9777,4
9913,CHUM,156,94,132,91,3.06,2.1959,1.12,1.9777,4
9941,MUTE,127,94,115,87,2.49,2.1072,1.12,1.9777,4
9945,PHEW,107,94,6,6,2.1,2.0334,1.12,1.9777,4
9955,SANK,110,94,108,92,2.16,2.0453,1.12,1.9777,4
9986,EDEN,199,93,1,1,3.9,2.301,1.11,1.9731,4
9993,GRAM,132,93,102,73,2.59,2.1239,1.11,1.9731,4
10001,HOOP,137,93,120,87,2.69,2.1399,1.11,1.9731,4
10011,MUGS,121,93,111,85,2.37,2.0864,1.11,1.9731,4
10032,TART,122,93,96,79,2.39,2.0899,1.11,1.9731,4
10046,ATOM,140,92,125,85,2.75,2.1492,1.1,1.9685,4
10057,DIRE,112,92,98,86,2.2,2.0531,1.1,1.9685,4
10059,DUNK,132,92,107,82,2.59,2.1239,1.1,1.9685,4
10073,LOWA,145,92,145,92,2.84,2.1644,1.1,1.9685,4
10077,MUSH,143,92,89,73,2.8,2.1584,1.1,1.9685,4
10087,PUTZ,120,92,103,81,2.35,2.0828,1.1,1.9685,4
10088,RACH,231,92,0,0,4.53,2.3655,1.1,1.9685,4
10111,ALMA,294,91,38,33,5.76,2.4698,1.08,1.9638,4
10113,ANTE,111,91,79,69,2.18,2.0492,1.08,1.9638,4
10119,BREW,128,91,119,85,2.51,2.1106,1.08,1.9638,4
10121,BULK,97,91,89,83,1.9,1.9912,1.08,1.9638,4
10124,CASA,137,91,86,55,2.69,2.1399,1.08,1.9638,4
10126,CHIC,119,91,88,76,2.33,2.0792,1.08,1.9638,4
10130,CUBE,152,91,121,70,2.98,2.1847,1.08,1.9638,4
10134,DIBS,118,91,67,59,2.31,2.0755,1.08,1.9638,4
10135,EDGY,116,91,110,90,2.27,2.0682,1.08,1.9638,4
10138,FLOP,118,91,117,90,2.31,2.0755,1.08,1.9638,4
10157,NOEL,962,91,0,0,18.86,2.9836,1.08,1.9638,4
10161,PUSS,149,91,115,76,2.92,2.1761,1.08,1.9638,4
10169,ROSA,258,91,1,1,5.06,2.4133,1.08,1.9638,4
10212,HANS,534,90,1,1,10.47,2.7284,1.07,1.959,4
10217,LYNN,488,90,4,1,9.57,2.6893,1.07,1.959,4
10273,RAVE,129,89,109,80,2.53,2.1139,1.06,1.9542,4
10274,REAP,132,89,122,85,2.59,2.1239,1.06,1.9542,4
10278,SNOT,108,89,99,86,2.12,2.0374,1.06,1.9542,4
10279,SOBS,132,89,85,63,2.59,2.1239,1.06,1.9542,4
10282,SWAY,129,89,97,82,2.53,2.1139,1.06,1.9542,4
10297,BEAK,107,88,100,85,2.1,2.0334,1.05,1.9494,4
10314,EPIC,120,88,116,87,2.35,2.0828,1.05,1.9494,4
10355,SWAB,121,88,102,76,2.37,2.0864,1.05,1.9494,4
10370,ARAB,174,87,3,3,3.41,2.243,1.04,1.9445,4
10377,BURT,676,87,1,1,13.25,2.8306,1.04,1.9445,4
10389,DEMO,168,87,158,84,3.29,2.2279,1.04,1.9445,4
10393,DUES,104,87,100,86,2.04,2.0212,1.04,1.9445,4
10400,FRET,95,87,91,83,1.86,1.9823,1.04,1.9445,4
10403,HOCK,110,87,106,83,2.16,2.0453,1.04,1.9445,4
10416,LAVA,176,87,149,77,3.45,2.248,1.04,1.9445,4
10429,RAKE,152,87,97,80,2.98,2.1847,1.04,1.9445,4
10435,SNAG,97,87,87,83,1.9,1.9912,1.04,1.9445,4
10445,THAI,167,87,15,6,3.27,2.2253,1.04,1.9445,4
10453,BIEN,121,86,83,65,2.37,2.0864,1.03,1.9395,4
10495,RUSS,457,86,0,0,8.96,2.6609,1.03,1.9395,4
10499,SNOB,111,86,103,82,2.18,2.0492,1.03,1.9395,4
10500,SPAN,101,86,95,81,1.98,2.0086,1.03,1.9395,4
10507,TREK,229,86,33,28,4.49,2.3617,1.03,1.9395,4
10519,AWOL,117,85,3,3,2.29,2.0719,1.01,1.9345,4
10520,BEAU,298,85,70,55,5.84,2.4757,1.01,1.9345,4
10542,FINK,206,85,96,66,4.04,2.316,1.01,1.9345,4
10557,LULU,254,85,20,20,4.98,2.4065,1.01,1.9345,4
10560,MARE,148,85,113,65,2.9,2.1732,1.01,1.9345,4
10569,PANS,109,85,105,82,2.14,2.0414,1.01,1.9345,4
10585,SLAY,109,85,97,82,2.14,2.0414,1.01,1.9345,4
10607,CHER,126,84,23,17,2.47,2.1038,1,1.9294,4
10646,PECK,180,84,94,57,3.53,2.2577,1,1.9294,4
10680,CABS,109,83,98,75,2.14,2.0414,0.99,1.9243,4
10699,HELM,273,83,101,68,5.35,2.4378,0.99,1.9243,4
10707,JARS,99,83,96,81,1.94,2,0.99,1.9243,4
10710,LEST,100,83,76,66,1.96,2.0043,0.99,1.9243,4
10713,MAYO,166,83,55,46,3.25,2.2227,0.99,1.9243,4
10729,POOF,110,83,78,66,2.16,2.0453,0.99,1.9243,4
10773,COLT,267,82,80,34,5.24,2.4281,0.98,1.9191,4
10791,GALL,101,82,92,77,1.98,2.0086,0.98,1.9191,4
10798,HOAX,123,82,122,82,2.41,2.0934,0.98,1.9191,4
10799,HOLA,138,82,1,1,2.71,2.143,0.98,1.9191,4
10800,HONK,122,82,89,69,2.39,2.0899,0.98,1.9191,4
10810,MOAN,96,82,90,79,1.88,1.9868,0.98,1.9191,4
10821,PULP,93,82,74,66,1.82,1.9731,0.98,1.9191,4
10844,AIDE,103,81,87,70,2.02,2.017,0.97,1.9138,4
10874,HARP,134,81,105,68,2.63,2.1303,0.97,1.9138,4
10886,MUCK,97,81,92,79,1.9,1.9912,0.97,1.9138,4
10892,PING,168,81,59,35,3.29,2.2279,0.97,1.9138,4
10906,SPUN,86,81,81,76,1.69,1.9395,0.97,1.9138,4
10921,BOWS,89,80,87,78,1.75,1.9542,0.95,1.9085,4
10922,BUDS,90,80,80,73,1.76,1.959,0.95,1.9085,4
10931,COVE,166,80,57,33,3.25,2.2227,0.95,1.9085,4
10965,NASA,148,80,2,2,2.9,2.1732,0.95,1.9085,4
10984,TAPS,130,80,117,73,2.55,2.1173,0.95,1.9085,4
10988,VINE,107,80,78,62,2.1,2.0334,0.95,1.9085,4
11002,BONG,142,79,95,64,2.78,2.1553,0.94,1.9031,4
11027,GUMS,96,79,93,77,1.88,1.9868,0.94,1.9031,4
11030,HEED,92,79,74,66,1.8,1.9685,0.94,1.9031,4
11035,HYDE,289,79,6,3,5.67,2.4624,0.94,1.9031,4
11042,KNIT,97,79,85,74,1.9,1.9912,0.94,1.9031,4
11045,LOCO,101,79,72,61,1.98,2.0086,0.94,1.9031,4
11047,MAZE,130,79,106,71,2.55,2.1173,0.94,1.9031,4
11061,PIKE,234,79,41,37,4.59,2.3711,0.94,1.9031,4
11063,POLL,127,79,112,70,2.49,2.1072,0.94,1.9031,4
11068,REEF,204,79,151,62,4,2.3118,0.94,1.9031,4
11070,RITZ,134,79,5,3,2.63,2.1303,0.94,1.9031,4
11089,BROW,94,78,94,78,1.84,1.9777,0.93,1.8976,4
11107,FOXY,156,78,50,46,3.06,2.1959,0.93,1.8976,4
11109,FUNK,161,78,129,69,3.16,2.2095,0.93,1.8976,4
11112,HARE,195,78,23,17,3.82,2.2923,0.93,1.8976,4
11129,MOSS,145,78,65,43,2.84,2.1644,0.93,1.8976,4
11149,SUMS,88,78,83,75,1.73,1.9494,0.93,1.8976,4
11156,TILE,108,78,105,78,2.12,2.0374,0.93,1.8976,4
11160,WANG,376,78,21,14,7.37,2.5763,0.93,1.8976,4
11161,WHAM,98,78,44,42,1.92,1.9956,0.93,1.8976,4
11184,DISC,131,77,122,73,2.57,2.1206,0.92,1.8921,4
11201,HUGH,316,77,6,2,6.2,2.5011,0.92,1.8921,4
11213,MEOW,150,77,55,30,2.94,2.179,0.92,1.8921,4
11216,MINK,189,77,123,70,3.71,2.2788,0.92,1.8921,4
11222,ORGY,87,77,80,74,1.71,1.9445,0.92,1.8921,4
11223,PERP,111,77,95,67,2.18,2.0492,0.92,1.8921,4
11244,SLID,94,77,90,74,1.84,1.9777,0.92,1.8921,4
11258,TROT,92,77,67,63,1.8,1.9685,0.92,1.8921,4
11267,ZEUS,311,77,0,0,6.1,2.4942,0.92,1.8921,4
11307,JOEL,396,76,0,0,7.76,2.5988,0.91,1.8865,4
11308,KANE,525,76,2,2,10.29,2.721,0.91,1.8865,4
11309,KITE,117,76,113,72,2.29,2.0719,0.91,1.8865,4
11314,METH,120,76,111,71,2.35,2.0828,0.91,1.8865,4
11319,NEON,146,76,89,65,2.86,2.1673,0.91,1.8865,4
11346,VERA,283,76,14,7,5.55,2.4533,0.91,1.8865,4
11358,BUTS,81,75,79,73,1.59,1.9138,0.89,1.8808,4
11382,HOWL,105,75,95,71,2.06,2.0253,0.89,1.8808,4
11388,LORI,418,75,2,1,8.2,2.6222,0.89,1.8808,4
11405,QUID,161,75,146,67,3.16,2.2095,0.89,1.8808,4
11451,DOME,100,74,82,61,1.96,2.0043,0.88,1.8751,4
11460,FINN,251,74,1,1,4.92,2.4014,0.88,1.8751,4
11473,LAIR,123,74,103,72,2.41,2.0934,0.88,1.8751,4
11479,MOJO,151,74,100,60,2.96,2.1818,0.88,1.8751,4
11496,RUNT,125,74,95,71,2.45,2.1004,0.88,1.8751,4
11502,SKID,111,74,79,58,2.18,2.0492,0.88,1.8751,4
11519,WAND,157,74,152,73,3.08,2.1987,0.88,1.8751,4
11543,DELI,108,73,83,60,2.12,2.0374,0.87,1.8692,4
11563,LASH,85,73,58,54,1.67,1.9345,0.87,1.8692,4
11569,MACE,178,73,36,29,3.49,2.2529,0.87,1.8692,4
11577,MEEK,88,73,81,69,1.73,1.9494,0.87,1.8692,4
11591,PLOW,96,73,87,67,1.88,1.9868,0.87,1.8692,4
11615,TACK,108,73,90,67,2.12,2.0374,0.87,1.8692,4
11631,COMM,143,72,82,64,2.8,2.1584,0.86,1.8633,4
11634,COSY,103,72,72,64,2.02,2.017,0.86,1.8633,4
11647,ERIN,360,72,0,0,7.06,2.5575,0.86,1.8633,4
11652,GAIL,338,72,0,0,6.63,2.5302,0.86,1.8633,4
11664,ICON,88,72,82,68,1.73,1.9494,0.86,1.8633,4
11666,LASS,136,72,88,54,2.67,2.1367,0.86,1.8633,4
11691,RUSE,85,72,85,72,1.67,1.9345,0.86,1.8633,4
11699,SLOP,94,72,85,68,1.84,1.9777,0.86,1.8633,4
11701,SPAT,79,72,75,69,1.55,1.9031,0.86,1.8633,4
11712,THUD,99,72,68,52,1.94,2,0.86,1.8633,4
11733,BALI,114,71,0,0,2.24,2.0607,0.85,1.8573,4
11742,CHEM,96,71,66,54,1.88,1.9868,0.85,1.8573,4
11749,CONS,112,71,100,68,2.2,2.0531,0.85,1.8573,4
11755,DART,98,71,91,66,1.92,1.9956,0.85,1.8573,4
11768,FUZZ,95,71,88,66,1.86,1.9823,0.85,1.8573,4
11777,HICK,102,71,94,66,2,2.0128,0.85,1.8573,4
11778,HUMS,112,71,81,53,2.2,2.0531,0.85,1.8573,4
11786,NETS,99,71,86,64,1.94,2,0.85,1.8573,4
11789,OATS,105,71,70,52,2.06,2.0253,0.85,1.8573,4
11807,REDO,81,71,74,67,1.59,1.9138,0.85,1.8573,4
11813,ROSY,169,71,68,61,3.31,2.2304,0.85,1.8573,4
11849,BIDS,81,70,78,67,1.59,1.9138,0.83,1.8513,4
11884,FEAT,78,70,76,69,1.53,1.8976,0.83,1.8513,4
11891,GOOF,113,70,80,64,2.22,2.0569,0.83,1.8513,4
11894,HUGS,89,70,79,65,1.75,1.9542,0.83,1.8513,4
11908,NOVA,270,70,33,11,5.29,2.433,0.83,1.8513,4
11909,NUKE,121,70,107,62,2.37,2.0864,0.83,1.8513,4
11971,BONO,104,69,60,38,2.04,2.0212,0.82,1.8451,4
11972,BRAS,82,69,77,65,1.61,1.9191,0.82,1.8451,4
11987,DONG,176,69,74,34,3.45,2.248,0.82,1.8451,4
12013,JADE,259,69,98,43,5.08,2.415,0.82,1.8451,4
12018,LOBE,95,69,93,68,1.86,1.9823,0.82,1.8451,4
12020,LOGO,92,69,91,68,1.8,1.9685,0.82,1.8451,4
12024,MILO,409,69,0,0,8.02,2.6128,0.82,1.8451,4
12028,MOTH,116,69,91,65,2.27,2.0682,0.82,1.8451,4
12053,REDS,119,69,45,36,2.33,2.0792,0.82,1.8451,4
12097,BEGS,72,68,70,66,1.41,1.8633,0.81,1.8388,4
12143,KNOX,249,68,3,3,4.88,2.3979,0.81,1.8388,4
12154,NANA,202,68,52,18,3.96,2.3075,0.81,1.8388,4
12157,OUTS,99,68,98,67,1.94,2,0.81,1.8388,4
12162,PLOY,78,68,76,66,1.53,1.8976,0.81,1.8388,4
12190,TANG,114,68,12,12,2.24,2.0607,0.81,1.8388,4
12198,TWOS,77,68,76,68,1.51,1.8921,0.81,1.8388,4
12202,USER,79,68,77,66,1.55,1.9031,0.81,1.8388,4
12205,WARP,280,68,204,61,5.49,2.4487,0.81,1.8388,4
12219,BARF,100,67,62,55,1.96,2.0043,0.8,1.8325,4
12248,DUEL,120,67,115,64,2.35,2.0828,0.8,1.8325,4
12266,HOTS,74,67,71,65,1.45,1.8751,0.8,1.8325,4
12267,HUGO,291,67,0,0,5.71,2.4654,0.8,1.8325,4
12282,MING,339,67,0,0,6.65,2.5315,0.8,1.8325,4
12298,ROWS,92,67,88,63,1.8,1.9685,0.8,1.8325,4
12307,SOAR,78,67,74,66,1.53,1.8976,0.8,1.8325,4
12312,STUN,96,67,83,61,1.88,1.9868,0.8,1.8325,4
12316,TOBY,353,67,1,1,6.92,2.549,0.8,1.8325,4
12351,COMP,85,66,76,60,1.67,1.9345,0.79,1.8261,4
12362,EDIT,77,66,65,58,1.51,1.8921,0.79,1.8261,4
12369,FURS,81,66,74,59,1.59,1.9138,0.79,1.8261,4
12370,GALE,250,66,23,20,4.9,2.3997,0.79,1.8261,4
12392,MALT,84,66,73,61,1.65,1.9294,0.79,1.8261,4
12431,SLAB,94,66,72,63,1.84,1.9777,0.79,1.8261,4
12433,SNUG,73,66,60,56,1.43,1.8692,0.79,1.8261,4
12467,BREE,469,65,13,5,9.2,2.6721,0.77,1.8195,4
12486,DUNG,90,65,81,59,1.76,1.959,0.77,1.8195,4
12513,HURL,69,65,63,59,1.35,1.8451,0.77,1.8195,4
12518,LARD,86,65,68,59,1.69,1.9395,0.77,1.8195,4
12527,MARX,128,65,0,0,2.51,2.1106,0.77,1.8195,4
12551,RUNG,71,65,70,64,1.39,1.8573,0.77,1.8195,4
12573,TWIT,71,65,68,62,1.39,1.8573,0.77,1.8195,4
12578,WUSS,95,65,81,57,1.86,1.9823,0.77,1.8195,4
12619,DULY,69,64,49,46,1.35,1.8451,0.76,1.8129,4
12633,GENT,82,64,76,60,1.61,1.9191,0.76,1.8129,4
12635,GIGS,83,64,82,63,1.63,1.9243,0.76,1.8129,4
12636,GOON,116,64,67,55,2.27,2.0682,0.76,1.8129,4
12637,GRAS,86,64,42,32,1.69,1.9395,0.76,1.8129,4
12640,HOGS,101,64,81,60,1.98,2.0086,0.76,1.8129,4
12646,JIVE,86,64,77,58,1.69,1.9395,0.76,1.8129,4
12650,NORM,170,64,28,28,3.33,2.233,0.76,1.8129,4
12672,RUMP,72,64,68,62,1.41,1.8633,0.76,1.8129,4
12706,WEPT,71,64,69,62,1.39,1.8573,0.76,1.8129,4
12711,BART,345,63,0,0,6.76,2.5391,0.75,1.8062,4
12726,CRAM,77,63,54,52,1.51,1.8921,0.75,1.8062,4
12753,GALA,90,63,80,57,1.76,1.959,0.75,1.8062,4
12767,JAMS,64,63,58,58,1.25,1.8129,0.75,1.8062,4
12772,LANG,198,63,35,23,3.88,2.2989,0.75,1.8062,4
12784,NESS,137,63,13,10,2.69,2.1399,0.75,1.8062,4
12791,PEER,78,63,70,56,1.53,1.8976,0.75,1.8062,4
12792,PERK,72,63,58,55,1.41,1.8633,0.75,1.8062,4
12793,PERU,147,63,0,0,2.88,2.1703,0.75,1.8062,4
12807,SAGE,89,63,57,49,1.75,1.9542,0.75,1.8062,4
12820,TREY,344,63,6,6,6.75,2.5378,0.75,1.8062,4
12828,YANG,252,63,25,24,4.94,2.4031,0.75,1.8062,4
12836,BIAS,82,62,81,61,1.61,1.9191,0.74,1.7993,4
12892,HOBO,91,62,63,56,1.78,1.9638,0.74,1.7993,4
12894,HYMN,83,62,63,49,1.63,1.9243,0.74,1.7993,4
12906,JOLT,70,62,68,60,1.37,1.8513,0.74,1.7993,4
12929,PUNY,74,62,69,59,1.45,1.8751,0.74,1.7993,4
12939,RODS,92,62,89,61,1.8,1.9685,0.74,1.7993,4
12945,SHIN,157,62,32,29,3.08,2.1987,0.74,1.7993,4
12948,SLED,149,62,144,62,2.92,2.1761,0.74,1.7993,4
12961,TOFU,137,62,88,59,2.69,2.1399,0.74,1.7993,4
12965,TWIG,69,62,65,60,1.35,1.8451,0.74,1.7993,4
12967,VIVA,159,62,36,14,3.12,2.2041,0.74,1.7993,4
12969,WHEE,86,62,12,11,1.69,1.9395,0.74,1.7993,4
12975,AURA,93,61,76,57,1.82,1.9731,0.73,1.7924,4
12978,BECK,195,61,21,18,3.82,2.2923,0.73,1.7924,4
12988,CLOT,92,61,91,60,1.8,1.9685,0.73,1.7924,4
12990,COIL,82,61,82,61,1.61,1.9191,0.73,1.7924,4
13015,HYPE,83,61,79,59,1.63,1.9243,0.73,1.7924,4
13029,LICE,109,61,97,57,2.14,2.0414,0.73,1.7924,4
13047,PASO,131,61,9,9,2.57,2.1206,0.73,1.7924,4
13093,WRIT,88,61,85,59,1.73,1.9494,0.73,1.7924,4
13113,BOAR,111,60,93,55,2.18,2.0492,0.72,1.7853,4
13114,BRIG,155,60,88,57,3.04,2.1931,0.72,1.7853,4
13131,DAFT,68,60,61,55,1.33,1.8388,0.72,1.7853,4
13149,GASP,88,60,82,55,1.73,1.9494,0.72,1.7853,4
13156,HOLT,272,60,0,0,5.33,2.4362,0.72,1.7853,4
13157,HOOF,88,60,80,56,1.73,1.9494,0.72,1.7853,4
13163,JOYS,70,60,63,57,1.37,1.8513,0.72,1.7853,4
13180,OMEN,87,60,74,55,1.71,1.9445,0.72,1.7853,4
13182,OTTO,349,60,0,0,6.84,2.5441,0.72,1.7853,4
13205,RUBS,67,60,66,59,1.31,1.8325,0.72,1.7853,4
13208,SHAM,77,60,67,58,1.51,1.8921,0.72,1.7853,4
13222,YARN,81,60,78,59,1.59,1.9138,0.72,1.7853,4
13241,CHAD,366,59,12,8,7.18,2.5647,0.7,1.7782,4
13253,CUBS,113,59,38,20,2.22,2.0569,0.7,1.7782,4
13261,DONT,265,59,211,54,5.2,2.4249,0.7,1.7782,4
13300,NEAL,195,59,1,1,3.82,2.2923,0.7,1.7782,4
